occ_code,region_id,emp,wage_mean_annual_usd,source_tag
49-9064,TW,165,22730.0,FIXTURE:us_mix_gdp_pc_tilt
49-9069,TW,930,29535.0,FIXTURE:us_mix_gdp_pc_tilt
49-9071,TW,118586,22460.0,FIXTURE:us_mix_gdp_pc_tilt
49-9081,TW,845,29290.0,FIXTURE:us_mix_gdp_pc_tilt
49-9091,TW,2305,21005.0,FIXTURE:us_mix_gdp_pc_tilt
49-9092,TW,224,41005.0,FIXTURE:us_mix_gdp_pc_tilt
49-9094,TW,1287,23905.0,FIXTURE:us_mix_gdp_pc_tilt
49-9095,TW,295,17915.0,FIXTURE:us_mix_gdp_pc_tilt
49-9096,TW,1505,26050.0,FIXTURE:us_mix_gdp_pc_tilt
49-9097,TW,677,37110.0,FIXTURE:us_mix_gdp_pc_tilt
49-9098,TW,7406,17545.0,FIXTURE:us_mix_gdp_pc_tilt
49-9099,TW,13733,22690.0,FIXTURE:us_mix_gdp_pc_tilt
51-1011,TW,58754,33665.0,FIXTURE:us_mix_gdp_pc_tilt
51-2011,TW,3110,27690.0,FIXTURE:us_mix_gdp_pc_tilt
51-2021,TW,1035,21230.0,FIXTURE:us_mix_gdp_pc_tilt
51-2028,TW,25383,19815.0,FIXTURE:us_mix_gdp_pc_tilt
51-2031,TW,4293,24055.0,FIXTURE:us_mix_gdp_pc_tilt
51-2041,TW,5701,22865.0,FIXTURE:us_mix_gdp_pc_tilt
51-2051,TW,1622,20180.0,FIXTURE:us_mix_gdp_pc_tilt
51-2061,TW,52,22335.0,FIXTURE:us_mix_gdp_pc_tilt
51-2090,TW,124015,18890.0,FIXTURE:us_mix_gdp_pc_tilt
51-3011,TW,16970,16150.0,FIXTURE:us_mix_gdp_pc_tilt
51-3021,TW,13622,17835.0,FIXTURE:us_mix_gdp_pc_tilt
51-3022,TW,12331,15840.0,FIXTURE:us_mix_gdp_pc_tilt
51-3023,TW,8070,16005.0,FIXTURE:us_mix_gdp_pc_tilt
51-3091,TW,1965,18140.0,FIXTURE:us_mix_gdp_pc_tilt
51-3092,TW,14491,18095.0,FIXTURE:us_mix_gdp_pc_tilt
51-3093,TW,2493,17715.0,FIXTURE:us_mix_gdp_pc_tilt
51-3099,TW,4328,16800.0,FIXTURE:us_mix_gdp_pc_tilt
51-4021,TW,5553,20260.0,FIXTURE:us_mix_gdp_pc_tilt
51-4022,TW,1073,22205.0,FIXTURE:us_mix_gdp_pc_tilt
51-4023,TW,2954,23105.0,FIXTURE:us_mix_gdp_pc_tilt
51-4031,TW,16768,20000.0,FIXTURE:us_mix_gdp_pc_tilt
51-4032,TW,636,21620.0,FIXTURE:us_mix_gdp_pc_tilt
51-4033,TW,6324,20015.0,FIXTURE:us_mix_gdp_pc_tilt
51-4034,TW,1838,22135.0,FIXTURE:us_mix_gdp_pc_tilt
51-4035,TW,1393,23550.0,FIXTURE:us_mix_gdp_pc_tilt
51-4041,TW,31105,24510.0,FIXTURE:us_mix_gdp_pc_tilt
51-4051,TW,1451,23220.0,FIXTURE:us_mix_gdp_pc_tilt
51-4052,TW,613,22455.0,FIXTURE:us_mix_gdp_pc_tilt
51-4061,TW,344,29540.0,FIXTURE:us_mix_gdp_pc_tilt
51-4062,TW,195,24920.0,FIXTURE:us_mix_gdp_pc_tilt
51-4071,TW,1270,19990.0,FIXTURE:us_mix_gdp_pc_tilt
51-4072,TW,15235,18765.0,FIXTURE:us_mix_gdp_pc_tilt
51-4081,TW,12591,20415.0,FIXTURE:us_mix_gdp_pc_tilt
51-4111,TW,5940,28075.0,FIXTURE:us_mix_gdp_pc_tilt
51-4121,TW,37115,24145.0,FIXTURE:us_mix_gdp_pc_tilt
51-4122,TW,2799,21475.0,FIXTURE:us_mix_gdp_pc_tilt
51-4191,TW,1357,20780.0,FIXTURE:us_mix_gdp_pc_tilt
51-4192,TW,639,26170.0,FIXTURE:us_mix_gdp_pc_tilt
51-4193,TW,3016,19290.0,FIXTURE:us_mix_gdp_pc_tilt
51-4194,TW,569,21830.0,FIXTURE:us_mix_gdp_pc_tilt
51-4199,TW,1749,19740.0,FIXTURE:us_mix_gdp_pc_tilt
51-5111,TW,2412,21900.0,FIXTURE:us_mix_gdp_pc_tilt
51-5112,TW,13562,20560.0,FIXTURE:us_mix_gdp_pc_tilt
51-5113,TW,3809,18530.0,FIXTURE:us_mix_gdp_pc_tilt
51-6011,TW,14693,13915.0,FIXTURE:us_mix_gdp_pc_tilt
51-6021,TW,2512,14055.0,FIXTURE:us_mix_gdp_pc_tilt
51-6031,TW,10849,15440.0,FIXTURE:us_mix_gdp_pc_tilt
51-6041,TW,525,17445.0,FIXTURE:us_mix_gdp_pc_tilt
51-6042,TW,337,14960.0,FIXTURE:us_mix_gdp_pc_tilt
51-6051,TW,389,15675.0,FIXTURE:us_mix_gdp_pc_tilt
51-6052,TW,1612,17715.0,FIXTURE:us_mix_gdp_pc_tilt
51-6061,TW,582,15970.0,FIXTURE:us_mix_gdp_pc_tilt
51-6062,TW,1117,16550.0,FIXTURE:us_mix_gdp_pc_tilt
51-6063,TW,1524,16820.0,FIXTURE:us_mix_gdp_pc_tilt
51-6064,TW,2069,16525.0,FIXTURE:us_mix_gdp_pc_tilt
51-6091,TW,1311,20300.0,FIXTURE:us_mix_gdp_pc_tilt
51-6092,TW,301,32035.0,FIXTURE:us_mix_gdp_pc_tilt
51-6093,TW,2616,19110.0,FIXTURE:us_mix_gdp_pc_tilt
51-6099,TW,1190,16420.0,FIXTURE:us_mix_gdp_pc_tilt
51-7011,TW,8688,20035.0,FIXTURE:us_mix_gdp_pc_tilt
51-7021,TW,1522,18655.0,FIXTURE:us_mix_gdp_pc_tilt
51-7031,TW,32,30020.0,FIXTURE:us_mix_gdp_pc_tilt
51-7032,TW,20,25510.0,FIXTURE:us_mix_gdp_pc_tilt
51-7041,TW,4233,17640.0,FIXTURE:us_mix_gdp_pc_tilt
51-7042,TW,6274,17780.0,FIXTURE:us_mix_gdp_pc_tilt
51-7099,TW,738,18040.0,FIXTURE:us_mix_gdp_pc_tilt
51-8011,TW,450,55610.0,FIXTURE:us_mix_gdp_pc_tilt
51-8012,TW,902,47760.0,FIXTURE:us_mix_gdp_pc_tilt
51-8013,TW,2703,41870.0,FIXTURE:us_mix_gdp_pc_tilt
51-8021,TW,2784,35255.0,FIXTURE:us_mix_gdp_pc_tilt
51-8031,TW,11309,26160.0,FIXTURE:us_mix_gdp_pc_tilt
51-8091,TW,2029,34510.0,FIXTURE:us_mix_gdp_pc_tilt
51-8092,TW,1410,38485.0,FIXTURE:us_mix_gdp_pc_tilt
51-8093,TW,3195,40250.0,FIXTURE:us_mix_gdp_pc_tilt
51-8099,TW,1439,27740.0,FIXTURE:us_mix_gdp_pc_tilt
51-9011,TW,9911,26225.0,FIXTURE:us_mix_gdp_pc_tilt
51-9012,TW,4539,23530.0,FIXTURE:us_mix_gdp_pc_tilt
51-9021,TW,2968,21395.0,FIXTURE:us_mix_gdp_pc_tilt
51-9022,TW,1464,17995.0,FIXTURE:us_mix_gdp_pc_tilt
51-9023,TW,10122,21245.0,FIXTURE:us_mix_gdp_pc_tilt
51-9031,TW,739,17165.0,FIXTURE:us_mix_gdp_pc_tilt
51-9032,TW,5221,20005.0,FIXTURE:us_mix_gdp_pc_tilt
51-9041,TW,5281,20025.0,FIXTURE:us_mix_gdp_pc_tilt
51-9051,TW,1324,21955.0,FIXTURE:us_mix_gdp_pc_tilt
51-9061,TW,51469,22405.0,FIXTURE:us_mix_gdp_pc_tilt
51-9071,TW,2273,23545.0,FIXTURE:us_mix_gdp_pc_tilt
51-9081,TW,3188,23660.0,FIXTURE:us_mix_gdp_pc_tilt
51-9082,TW,1428,23160.0,FIXTURE:us_mix_gdp_pc_tilt
51-9083,TW,1767,19455.0,FIXTURE:us_mix_gdp_pc_tilt
51-9111,TW,33478,18375.0,FIXTURE:us_mix_gdp_pc_tilt
51-9123,TW,1106,19125.0,FIXTURE:us_mix_gdp_pc_tilt
51-9124,TW,13574,21950.0,FIXTURE:us_mix_gdp_pc_tilt
51-9141,TW,2242,22955.0,FIXTURE:us_mix_gdp_pc_tilt
51-9151,TW,536,20150.0,FIXTURE:us_mix_gdp_pc_tilt
51-9161,TW,14734,23120.0,FIXTURE:us_mix_gdp_pc_tilt
51-9162,TW,2408,31180.0,FIXTURE:us_mix_gdp_pc_tilt
51-9191,TW,1168,19290.0,FIXTURE:us_mix_gdp_pc_tilt
51-9192,TW,1268,17910.0,FIXTURE:us_mix_gdp_pc_tilt
51-9193,TW,700,21455.0,FIXTURE:us_mix_gdp_pc_tilt
51-9194,TW,664,18485.0,FIXTURE:us_mix_gdp_pc_tilt
51-9195,TW,3586,19510.0,FIXTURE:us_mix_gdp_pc_tilt
51-9196,TW,8166,22090.0,FIXTURE:us_mix_gdp_pc_tilt
51-9197,TW,1609,23920.0,FIXTURE:us_mix_gdp_pc_tilt
51-9198,TW,18936,16455.0,FIXTURE:us_mix_gdp_pc_tilt
51-9199,TW,19089,18115.0,FIXTURE:us_mix_gdp_pc_tilt
53-1041,TW,802,31040.0,FIXTURE:us_mix_gdp_pc_tilt
53-1047,TW,51271,29290.0,FIXTURE:us_mix_gdp_pc_tilt
53-2011,TW,7590,99095.0,FIXTURE:us_mix_gdp_pc_tilt
53-2012,TW,3992,57540.0,FIXTURE:us_mix_gdp_pc_tilt
53-2021,TW,1982,63960.0,FIXTURE:us_mix_gdp_pc_tilt
53-2022,TW,1177,27180.0,FIXTURE:us_mix_gdp_pc_tilt
53-2031,TW,9045,31140.0,FIXTURE:us_mix_gdp_pc_tilt
53-3011,TW,1093,15530.0,FIXTURE:us_mix_gdp_pc_tilt
53-3031,TW,44528,15985.0,FIXTURE:us_mix_gdp_pc_tilt
53-3032,TW,177677,25170.0,FIXTURE:us_mix_gdp_pc_tilt
53-3033,TW,94284,21315.0,FIXTURE:us_mix_gdp_pc_tilt
53-3051,TW,33737,19375.0,FIXTURE:us_mix_gdp_pc_tilt
53-3052,TW,13602,25655.0,FIXTURE:us_mix_gdp_pc_tilt
53-3053,TW,16397,16285.0,FIXTURE:us_mix_gdp_pc_tilt
53-3054,TW,1302,15025.0,FIXTURE:us_mix_gdp_pc_tilt
53-3099,TW,4545,18205.0,FIXTURE:us_mix_gdp_pc_tilt
53-4011,TW,3639,36470.0,FIXTURE:us_mix_gdp_pc_tilt
53-4013,TW,416,29035.0,FIXTURE:us_mix_gdp_pc_tilt
53-4022,TW,1512,31525.0,FIXTURE:us_mix_gdp_pc_tilt
53-4031,TW,4483,33495.0,FIXTURE:us_mix_gdp_pc_tilt
53-4041,TW,962,35760.0,FIXTURE:us_mix_gdp_pc_tilt
53-4099,TW,106,27070.0,FIXTURE:us_mix_gdp_pc_tilt
53-5011,TW,2484,28900.0,FIXTURE:us_mix_gdp_pc_tilt
53-5021,TW,3126,49165.0,FIXTURE:us_mix_gdp_pc_tilt
53-5022,TW,256,22205.0,FIXTURE:us_mix_gdp_pc_tilt
53-5031,TW,714,48455.0,FIXTURE:us_mix_gdp_pc_tilt
53-6011,TW,377,22380.0,FIXTURE:us_mix_gdp_pc_tilt
53-6021,TW,8509,14605.0,FIXTURE:us_mix_gdp_pc_tilt
53-6031,TW,10406,14980.0,FIXTURE:us_mix_gdp_pc_tilt
53-6032,TW,1136,19320.0,FIXTURE:us_mix_gdp_pc_tilt
53-6041,TW,725,26605.0,FIXTURE:us_mix_gdp_pc_tilt
53-6051,TW,2340,38810.0,FIXTURE:us_mix_gdp_pc_tilt
53-6061,TW,1983,17190.0,FIXTURE:us_mix_gdp_pc_tilt
53-6099,TW,1284,19995.0,FIXTURE:us_mix_gdp_pc_tilt
53-7011,TW,2674,18505.0,FIXTURE:us_mix_gdp_pc_tilt
53-7021,TW,4051,32635.0,FIXTURE:us_mix_gdp_pc_tilt
53-7031,TW,154,25265.0,FIXTURE:us_mix_gdp_pc_tilt
53-7041,TW,244,29225.0,FIXTURE:us_mix_gdp_pc_tilt
53-7051,TW,70784,20475.0,FIXTURE:us_mix_gdp_pc_tilt
53-7061,TW,32854,15275.0,FIXTURE:us_mix_gdp_pc_tilt
53-7062,TW,254743,17475.0,FIXTURE:us_mix_gdp_pc_tilt
53-7063,TW,5683,18330.0,FIXTURE:us_mix_gdp_pc_tilt
53-7064,TW,54633,15475.0,FIXTURE:us_mix_gdp_pc_tilt
53-7065,TW,228832,16510.0,FIXTURE:us_mix_gdp_pc_tilt
53-7071,TW,272,33565.0,FIXTURE:us_mix_gdp_pc_tilt
53-7072,TW,989,27200.0,FIXTURE:us_mix_gdp_pc_tilt
53-7073,TW,1497,33585.0,FIXTURE:us_mix_gdp_pc_tilt
53-7081,TW,11766,21390.0,FIXTURE:us_mix_gdp_pc_tilt
53-7121,TW,1129,27665.0,FIXTURE:us_mix_gdp_pc_tilt
53-7199,TW,2098,20095.0,FIXTURE:us_mix_gdp_pc_tilt
11-1011,UK,39998,170416.0,FIXTURE:us_mix_gdp_pc_tilt
11-1021,UK,595520,92200.0,FIXTURE:us_mix_gdp_pc_tilt
11-1031,UK,8896,45688.0,FIXTURE:us_mix_gdp_pc_tilt
11-2011,UK,4493,114288.0,FIXTURE:us_mix_gdp_pc_tilt
11-2021,UK,55601,122752.0,FIXTURE:us_mix_gdp_pc_tilt
11-2022,UK,90537,113912.0,FIXTURE:us_mix_gdp_pc_tilt
11-2032,UK,11941,110400.0,FIXTURE:us_mix_gdp_pc_tilt
11-2033,UK,4627,95520.0,FIXTURE:us_mix_gdp_pc_tilt
11-3012,UK,44814,90424.0,FIXTURE:us_mix_gdp_pc_tilt
11-3013,UK,20196,81576.0,FIXTURE:us_mix_gdp_pc_tilt
11-3021,UK,96800,130344.0,FIXTURE:us_mix_gdp_pc_tilt
11-3031,UK,135880,122768.0,FIXTURE:us_mix_gdp_pc_tilt
11-3051,UK,38360,94224.0,FIXTURE:us_mix_gdp_pc_tilt
11-3061,UK,13828,107672.0,FIXTURE:us_mix_gdp_pc_tilt
11-3071,UK,28857,84464.0,FIXTURE:us_mix_gdp_pc_tilt
11-3111,UK,3058,111576.0,FIXTURE:us_mix_gdp_pc_tilt
11-3121,UK,33224,109272.0,FIXTURE:us_mix_gdp_pc_tilt
11-3131,UK,7148,103040.0,FIXTURE:us_mix_gdp_pc_tilt
11-9013,UK,1041,62752.0,FIXTURE:us_mix_gdp_pc_tilt
11-9021,UK,56810,86568.0,FIXTURE:us_mix_gdp_pc_tilt
11-9031,UK,11258,43040.0,FIXTURE:us_mix_gdp_pc_tilt
11-9032,UK,54807,82120.0,FIXTURE:us_mix_gdp_pc_tilt
11-9033,UK,31121,89008.0,FIXTURE:us_mix_gdp_pc_tilt
11-9039,UK,9969,75784.0,FIXTURE:us_mix_gdp_pc_tilt
11-9041,UK,37328,127176.0,FIXTURE:us_mix_gdp_pc_tilt
11-9051,UK,42033,51176.0,FIXTURE:us_mix_gdp_pc_tilt
11-9071,UK,730,71352.0,FIXTURE:us_mix_gdp_pc_tilt
11-9072,UK,3551,59048.0,FIXTURE:us_mix_gdp_pc_tilt
11-9081,UK,7166,54216.0,FIXTURE:us_mix_gdp_pc_tilt
11-9111,UK,87140,95872.0,FIXTURE:us_mix_gdp_pc_tilt
11-9121,UK,14915,124888.0,FIXTURE:us_mix_gdp_pc_tilt
11-9131,UK,2544,65456.0,FIXTURE:us_mix_gdp_pc_tilt
11-9141,UK,46821,56024.0,FIXTURE:us_mix_gdp_pc_tilt
11-9151,UK,31203,61432.0,FIXTURE:us_mix_gdp_pc_tilt
11-9161,UK,2059,67840.0,FIXTURE:us_mix_gdp_pc_tilt
11-9171,UK,2536,66320.0,FIXTURE:us_mix_gdp_pc_tilt
11-9179,UK,1466,47664.0,FIXTURE:us_mix_gdp_pc_tilt
11-9199,UK,99334,103768.0,FIXTURE:us_mix_gdp_pc_tilt
13-1011,UK,2490,93128.0,FIXTURE:us_mix_gdp_pc_tilt
13-1020,UK,87589,58032.0,FIXTURE:us_mix_gdp_pc_tilt
13-1031,UK,55492,56768.0,FIXTURE:us_mix_gdp_pc_tilt
13-1032,UK,2280,54544.0,FIXTURE:us_mix_gdp_pc_tilt
13-1041,UK,66704,60648.0,FIXTURE:us_mix_gdp_pc_tilt
13-1051,UK,41688,58992.0,FIXTURE:us_mix_gdp_pc_tilt
13-1071,UK,147803,56576.0,FIXTURE:us_mix_gdp_pc_tilt
13-1074,UK,88,43520.0,FIXTURE:us_mix_gdp_pc_tilt
13-1075,UK,12731,61656.0,FIXTURE:us_mix_gdp_pc_tilt
13-1081,UK,37771,63384.0,FIXTURE:us_mix_gdp_pc_tilt
13-1082,UK,148407,78736.0,FIXTURE:us_mix_gdp_pc_tilt
13-1111,UK,153313,80424.0,FIXTURE:us_mix_gdp_pc_tilt
13-1121,UK,19582,46280.0,FIXTURE:us_mix_gdp_pc_tilt
13-1131,UK,16376,51896.0,FIXTURE:us_mix_gdp_pc_tilt
13-1141,UK,17507,59048.0,FIXTURE:us_mix_gdp_pc_tilt
13-1151,UK,67041,54096.0,FIXTURE:us_mix_gdp_pc_tilt
13-1161,UK,145151,60864.0,FIXTURE:us_mix_gdp_pc_tilt
13-1199,UK,205561,63392.0,FIXTURE:us_mix_gdp_pc_tilt
13-2011,UK,263063,67184.0,FIXTURE:us_mix_gdp_pc_tilt
13-2020,UK,11639,56040.0,FIXTURE:us_mix_gdp_pc_tilt
13-2031,UK,9465,67392.0,FIXTURE:us_mix_gdp_pc_tilt
13-2041,UK,13720,70424.0,FIXTURE:us_mix_gdp_pc_tilt
13-2051,UK,58233,82416.0,FIXTURE:us_mix_gdp_pc_tilt
13-2052,UK,52477,95968.0,FIXTURE:us_mix_gdp_pc_tilt
13-2053,UK,21485,63952.0,FIXTURE:us_mix_gdp_pc_tilt
13-2054,UK,10837,88488.0,FIXTURE:us_mix_gdp_pc_tilt
13-2061,UK,12120,76944.0,FIXTURE:us_mix_gdp_pc_tilt
13-2071,UK,6231,40344.0,FIXTURE:us_mix_gdp_pc_tilt
13-2072,UK,67867,64456.0,FIXTURE:us_mix_gdp_pc_tilt
13-2081,UK,10428,50560.0,FIXTURE:us_mix_gdp_pc_tilt
13-2082,UK,16597,40864.0,FIXTURE:us_mix_gdp_pc_tilt
13-2099,UK,24580,64296.0,FIXTURE:us_mix_gdp_pc_tilt
15-1211,UK,100782,81768.0,FIXTURE:us_mix_gdp_pc_tilt
15-1212,UK,31367,90616.0,FIXTURE:us_mix_gdp_pc_tilt
15-1221,UK,6153,114120.0,FIXTURE:us_mix_gdp_pc_tilt
15-1231,UK,35154,57080.0,FIXTURE:us_mix_gdp_pc_tilt
15-1232,UK,130541,46120.0,FIXTURE:us_mix_gdp_pc_tilt
15-1241,UK,33683,96520.0,FIXTURE:us_mix_gdp_pc_tilt
15-1242,UK,17132,77240.0,FIXTURE:us_mix_gdp_pc_tilt
15-1243,UK,10063,97472.0,FIXTURE:us_mix_gdp_pc_tilt
15-1244,UK,63197,73000.0,FIXTURE:us_mix_gdp_pc_tilt
15-1251,UK,30447,77320.0,FIXTURE:us_mix_gdp_pc_tilt
15-1252,UK,272167,96792.0,FIXTURE:us_mix_gdp_pc_tilt
15-1253,UK,37931,78168.0,FIXTURE:us_mix_gdp_pc_tilt
15-1254,UK,16922,65056.0,FIXTURE:us_mix_gdp_pc_tilt
15-1255,UK,16436,76368.0,FIXTURE:us_mix_gdp_pc_tilt
15-1299,UK,73856,78544.0,FIXTURE:us_mix_gdp_pc_tilt
15-2011,UK,4597,100240.0,FIXTURE:us_mix_gdp_pc_tilt
15-2021,UK,353,89944.0,FIXTURE:us_mix_gdp_pc_tilt
15-2031,UK,19692,76664.0,FIXTURE:us_mix_gdp_pc_tilt
15-2041,UK,6259,79560.0,FIXTURE:us_mix_gdp_pc_tilt
15-2051,UK,21144,86928.0,FIXTURE:us_mix_gdp_pc_tilt
15-2099,UK,792,62368.0,FIXTURE:us_mix_gdp_pc_tilt
17-1011,UK,20031,73520.0,FIXTURE:us_mix_gdp_pc_tilt
17-1012,UK,3477,59984.0,FIXTURE:us_mix_gdp_pc_tilt
17-1021,UK,2516,58808.0,FIXTURE:us_mix_gdp_pc_tilt
17-1022,UK,9255,55104.0,FIXTURE:us_mix_gdp_pc_tilt
17-2011,UK,11300,98376.0,FIXTURE:us_mix_gdp_pc_tilt
17-2021,UK,223,69880.0,FIXTURE:us_mix_gdp_pc_tilt
17-2031,UK,3430,80816.0,FIXTURE:us_mix_gdp_pc_tilt
17-2041,UK,4824,97472.0,FIXTURE:us_mix_gdp_pc_tilt
17-2051,UK,60713,76392.0,FIXTURE:us_mix_gdp_pc_tilt
17-2061,UK,14714,108984.0,FIXTURE:us_mix_gdp_pc_tilt
17-2071,UK,37113,86312.0,FIXTURE:us_mix_gdp_pc_tilt
17-2072,UK,21381,92392.0,FIXTURE:us_mix_gdp_pc_tilt
17-2081,UK,8511,80176.0,FIXTURE:us_mix_gdp_pc_tilt
17-2111,UK,4563,79760.0,FIXTURE:us_mix_gdp_pc_tilt
17-2112,UK,58646,76160.0,FIXTURE:us_mix_gdp_pc_tilt
17-2121,UK,1472,78256.0,FIXTURE:us_mix_gdp_pc_tilt
17-2131,UK,4295,81560.0,FIXTURE:us_mix_gdp_pc_tilt
17-2141,UK,55512,77600.0,FIXTURE:us_mix_gdp_pc_tilt
17-2151,UK,1470,80360.0,FIXTURE:us_mix_gdp_pc_tilt
17-2161,UK,2528,97408.0,FIXTURE:us_mix_gdp_pc_tilt
17-2171,UK,4409,116576.0,FIXTURE:us_mix_gdp_pc_tilt
17-2199,UK,30313,86240.0,FIXTURE:us_mix_gdp_pc_tilt
17-3011,UK,20212,48496.0,FIXTURE:us_mix_gdp_pc_tilt
17-3012,UK,4156,53672.0,FIXTURE:us_mix_gdp_pc_tilt
17-3013,UK,9529,50120.0,FIXTURE:us_mix_gdp_pc_tilt
17-3019,UK,3053,46664.0,FIXTURE:us_mix_gdp_pc_tilt
17-3021,UK,2175,58808.0,FIXTURE:us_mix_gdp_pc_tilt
17-3022,UK,12803,46400.0,FIXTURE:us_mix_gdp_pc_tilt
17-3023,UK,20240,55256.0,FIXTURE:us_mix_gdp_pc_tilt
17-3024,UK,2312,51104.0,FIXTURE:us_mix_gdp_pc_tilt
17-3025,UK,2975,45272.0,FIXTURE:us_mix_gdp_pc_tilt
17-3026,UK,12376,48984.0,FIXTURE:us_mix_gdp_pc_tilt
17-3027,UK,8016,50712.0,FIXTURE:us_mix_gdp_pc_tilt
17-3028,UK,1696,50240.0,FIXTURE:us_mix_gdp_pc_tilt
17-3029,UK,14684,54632.0,FIXTURE:us_mix_gdp_pc_tilt
17-3031,UK,11187,39848.0,FIXTURE:us_mix_gdp_pc_tilt
19-1011,UK,557,64312.0,FIXTURE:us_mix_gdp_pc_tilt
19-1012,UK,2695,67320.0,FIXTURE:us_mix_gdp_pc_tilt
19-1013,UK,3114,61032.0,FIXTURE:us_mix_gdp_pc_tilt
19-1021,UK,6993,90768.0,FIXTURE:us_mix_gdp_pc_tilt
19-1022,UK,3876,70256.0,FIXTURE:us_mix_gdp_pc_tilt
19-1023,UK,3178,56240.0,FIXTURE:us_mix_gdp_pc_tilt
19-1029,UK,9387,72008.0,FIXTURE:us_mix_gdp_pc_tilt
19-1031,UK,4499,54584.0,FIXTURE:us_mix_gdp_pc_tilt
19-1032,UK,1895,54168.0,FIXTURE:us_mix_gdp_pc_tilt
19-1041,UK,1632,69392.0,FIXTURE:us_mix_gdp_pc_tilt
19-1042,UK,21657,83240.0,FIXTURE:us_mix_gdp_pc_tilt
19-1099,UK,1361,75544.0,FIXTURE:us_mix_gdp_pc_tilt
19-2011,UK,385,111528.0,FIXTURE:us_mix_gdp_pc_tilt
19-2012,UK,3994,121264.0,FIXTURE:us_mix_gdp_pc_tilt
19-2021,UK,1700,77504.0,FIXTURE:us_mix_gdp_pc_tilt
19-2031,UK,16080,71304.0,FIXTURE:us_mix_gdp_pc_tilt
19-2032,UK,1335,83832.0,FIXTURE:us_mix_gdp_pc_tilt
19-2041,UK,15340,64992.0,FIXTURE:us_mix_gdp_pc_tilt
19-2042,UK,4712,82840.0,FIXTURE:us_mix_gdp_pc_tilt
19-2043,UK,1275,75824.0,FIXTURE:us_mix_gdp_pc_tilt
19-2099,UK,3926,90576.0,FIXTURE:us_mix_gdp_pc_tilt
19-3011,UK,3120,96664.0,FIXTURE:us_mix_gdp_pc_tilt
19-3022,UK,1766,51752.0,FIXTURE:us_mix_gdp_pc_tilt
19-3032,UK,122,90656.0,FIXTURE:us_mix_gdp_pc_tilt
19-3033,UK,11592,79712.0,FIXTURE:us_mix_gdp_pc_tilt
19-3034,UK,11394,66216.0,FIXTURE:us_mix_gdp_pc_tilt
19-3039,UK,2753,78408.0,FIXTURE:us_mix_gdp_pc_tilt
19-3041,UK,527,77008.0,FIXTURE:us_mix_gdp_pc_tilt
19-3051,UK,7769,65048.0,FIXTURE:us_mix_gdp_pc_tilt
19-3091,UK,1327,53440.0,FIXTURE:us_mix_gdp_pc_tilt
19-3092,UK,287,69392.0,FIXTURE:us_mix_gdp_pc_tilt
19-3093,UK,581,57704.0,FIXTURE:us_mix_gdp_pc_tilt
19-3094,UK,1127,96344.0,FIXTURE:us_mix_gdp_pc_tilt
19-3099,UK,6849,72720.0,FIXTURE:us_mix_gdp_pc_tilt
19-4012,UK,2705,35880.0,FIXTURE:us_mix_gdp_pc_tilt
19-4013,UK,2300,38296.0,FIXTURE:us_mix_gdp_pc_tilt
19-4021,UK,15193,41416.0,FIXTURE:us_mix_gdp_pc_tilt
19-4031,UK,11510,44032.0,FIXTURE:us_mix_gdp_pc_tilt
19-4042,UK,6805,40440.0,FIXTURE:us_mix_gdp_pc_tilt
19-4043,UK,1837,47264.0,FIXTURE:us_mix_gdp_pc_tilt
19-4044,UK,708,57408.0,FIXTURE:us_mix_gdp_pc_tilt
19-4051,UK,1069,76160.0,FIXTURE:us_mix_gdp_pc_tilt
19-4061,UK,5724,45144.0,FIXTURE:us_mix_gdp_pc_tilt
19-4071,UK,6073,34736.0,FIXTURE:us_mix_gdp_pc_tilt
19-4092,UK,3396,53480.0,FIXTURE:us_mix_gdp_pc_tilt
19-4099,UK,12415,44336.0,FIXTURE:us_mix_gdp_pc_tilt
19-5011,UK,21216,62992.0,FIXTURE:us_mix_gdp_pc_tilt
19-5012,UK,4339,46048.0,FIXTURE:us_mix_gdp_pc_tilt
21-1012,UK,59129,50472.0,FIXTURE:us_mix_gdp_pc_tilt
21-1013,UK,10933,47728.0,FIXTURE:us_mix_gdp_pc_tilt
21-1015,UK,18018,35792.0,FIXTURE:us_mix_gdp_pc_tilt
21-1018,UK,62024,42792.0,FIXTURE:us_mix_gdp_pc_tilt
21-1019,UK,5882,39784.0,FIXTURE:us_mix_gdp_pc_tilt
21-1021,UK,67843,43904.0,FIXTURE:us_mix_gdp_pc_tilt
21-1022,UK,34687,49848.0,FIXTURE:us_mix_gdp_pc_tilt
21-1023,UK,22706,46240.0,FIXTURE:us_mix_gdp_pc_tilt
21-1029,UK,9922,50408.0,FIXTURE:us_mix_gdp_pc_tilt
21-1091,UK,11139,51944.0,FIXTURE:us_mix_gdp_pc_tilt
21-1092,UK,18383,50632.0,FIXTURE:us_mix_gdp_pc_tilt
21-1093,UK,79481,32368.0,FIXTURE:us_mix_gdp_pc_tilt
21-1094,UK,12172,38224.0,FIXTURE:us_mix_gdp_pc_tilt
21-1099,UK,18109,40408.0,FIXTURE:us_mix_gdp_pc_tilt
21-2011,UK,10133,45784.0,FIXTURE:us_mix_gdp_pc_tilt
21-2021,UK,4190,42304.0,FIXTURE:us_mix_gdp_pc_tilt
21-2099,UK,2093,34632.0,FIXTURE:us_mix_gdp_pc_tilt
